instance;g;num_cities;city;prize;penalty;avg_distance;pa
ftv160;5;161;135;21;37;154.506256;5.028923
ftv160;5;161;136;91;42;160.074997;23.876308
ftv160;5;161;137;75;66;163.753113;30.228434
ftv160;5;161;138;50;12;162.678131;3.688265
ftv160;5;161;139;42;20;174.837494;4.804461
ftv160;5;161;140;32;67;165.362503;12.965454
ftv160;5;161;141;87;18;144.446869;10.841356
ftv160;5;161;142;56;83;147.521881;31.507191
ftv160;5;161;143;97;19;165.193756;11.156596
ftv160;5;161;144;17;96;168.040619;9.711938
ftv160;5;161;145;74;96;198.649994;35.761391
ftv160;5;161;146;92;44;198.649994;20.377548
ftv160;5;161;147;27;92;169.909363;14.619559
ftv160;5;161;148;79;1;176.543762;0.447481
ftv160;5;161;149;47;36;169.490631;9.982853
ftv160;5;161;150;20;80;163.396881;9.792109
ftv160;5;161;151;6;81;149.609375;3.248460
ftv160;5;161;152;70;74;147.528122;35.111950
ftv160;5;161;153;38;67;165.793747;15.356430
ftv160;5;161;154;95;70;168.793762;39.397190
ftv160;5;161;155;33;68;163.787506;13.700679
ftv160;5;161;156;54;65;147.428131;23.808210
ftv160;5;161;157;28;8;158.503128;1.413221
ftv160;5;161;158;99;45;148.931244;29.913132
ftv160;5;161;159;29;9;173.084381;1.507935
ftv160;5;161;160;2;4;159.821869;0.050056
ftv160;8;161;0;0;99999999;116.103119;0.000000
ftv160;8;161;1;3;14;115.040627;0.365088
ftv160;8;161;2;92;48;119.059372;37.090736
ftv160;8;161;3;84;97;134.253113;60.691330
ftv160;8;161;4;74;82;132.290619;45.868710
ftv160;8;161;5;8;14;142.918747;0.783662
ftv160;8;161;6;74;4;146.493744;2.020564
ftv160;8;161;7;34;71;142.703125;16.916237
ftv160;8;161;8;7;84;142.703125;4.120442
ftv160;8;161;9;15;32;140.403122;3.418727
ftv160;8;161;10;54;28;173.603119;8.709521
ftv160;8;161;11;69;6;158.903122;2.605361
ftv160;8;161;12;47;10;162.731247;2.888198
ftv160;8;161;13;36;81;155.003113;18.812525
ftv160;8;161;14;7;28;155.159363;1.263217
ftv160;8;161;15;20;93;161.731262;11.500560
ftv160;8;161;16;17;30;162.809387;3.132498
ftv160;8;161;17;21;96;149.128128;13.518577
ftv160;8;161;18;32;2;148.462494;0.431085
ftv160;8;161;19;29;39;142.675003;7.927107
ftv160;8;161;20;5;6;136.384369;0.219967
ftv160;8;161;21;37;8;138.968750;2.129975
ftv160;8;161;22;15;45;148.781250;4.536862
ftv160;8;161;23;37;57;154.865631;13.618258
ftv160;8;161;24;16;72;171.350006;6.723081
ftv160;8;161;25;52;65;162.703125;20.774033
ftv160;8;161;26;82;79;159.115631;40.712532
ftv160;8;161;27;56;43;166.506256;14.461919
ftv160;8;161;28;34;94;159.468750;20.041544
ftv160;8;161;29;39;35;151.362488;9.018086
ftv160;8;161;30;27;55;163.065613;9.106764
ftv160;8;161;31;9;22;157.243744;1.259192
ftv160;8;161;32;41;48;149.515625;13.162504
ftv160;8;161;33;19;2;155.378128;0.244565
ftv160;8;161;34;93;19;150.018738;11.778528
ftv160;8;161;35;78;81;148.390625;42.576813
ftv160;8;161;36;26;15;144.890625;2.691685
ftv160;8;161;37;66;22;126.765625;11.454209
ftv160;8;161;38;12;52;133.337494;4.679854
ftv160;8;161;39;96;51;138.768753;35.281719
ftv160;8;161;40;44;5;142.490631;1.543961
ftv160;8;161;41;65;79;165.206253;31.082359
ftv160;8;161;42;64;56;167.068756;21.452246
ftv160;8;161;43;90;14;154.362488;8.162605
ftv160;8;161;44;65;11;151.996872;4.704044
ftv160;8;161;45;34;35;145.034363;8.204952
ftv160;8;161;46;73;58;143.037506;29.600628
ftv160;8;161;47;81;40;143.037506;22.651402
ftv160;8;161;48;18;83;146.553131;10.194255
ftv160;8;161;49;4;59;114.099998;2.068361
ftv160;8;161;50;73;30;119.475006;18.330194
ftv160;8;161;51;86;40;137.578125;25.003975
ftv160;8;161;52;40;66;150.290619;17.565968
ftv160;8;161;53;87;75;148.321869;43.992165
ftv160;8;161;54;22;96;161.425003;13.083475
ftv160;8;161;55;56;38;159.243744;13.363162
ftv160;8;161;56;39;39;174.671875;8.707756
ftv160;8;161;57;4;74;189.721863;1.560179
ftv160;8;161;58;75;32;167.190628;14.354872
ftv160;8;161;59;36;84;138.928131;21.766649
ftv160;8;161;60;43;8;125.406250;2.743085
ftv160;8;161;61;1;87;160.540619;0.541919
ftv160;8;161;62;45;6;192.071869;1.405724
ftv160;8;161;63;47;8;182.868744;2.056119
ftv160;8;161;64;83;40;176.709381;18.787910
ftv160;8;161;65;100;76;174.049988;43.665615
ftv160;8;161;66;24;88;173.956253;12.140984
ftv160;8;161;67;72;7;149.434372;3.372718
ftv160;8;161;68;29;49;158.540619;8.963003
ftv160;8;161;69;36;39;146.418762;9.588935
ftv160;8;161;70;67;57;153.112503;24.942444
ftv160;8;161;71;72;53;130.812500;29.171524
ftv160;8;161;72;1;17;123.912498;0.137194
ftv160;8;161;73;94;64;114.721878;52.439865
ftv160;8;161;74;25;18;157.940613;2.849172
ftv160;8;161;75;28;79;148.453125;14.900327
ftv160;8;161;76;27;98;173.603119;15.241662
ftv160;8;161;77;97;75;114.518753;63.526714
ftv160;8;161;78;9;18;125.171875;1.294220
ftv160;8;161;79;9;32;133.350006;2.159730
ftv160;8;161;80;1;34;131.040619;0.259462
ftv160;8;161;81;44;100;127.281250;34.569115
ftv160;8;161;82;94;72;131.906250;51.309170
ftv160;8;161;83;4;51;148.212494;1.376402
ftv160;8;161;84;31;74;143.737503;15.959648
ftv160;8;161;85;16;67;145.640625;7.360584
ftv160;8;161;86;23;40;149.465637;6.155261
ftv160;8;161;87;33;64;147.521881;14.316521
ftv160;8;161;88;83;93;163.828125;47.116451
ftv160;8;161;89;61;24;165.478119;8.847091
ftv160;8;161;90;69;47;165.568756;19.587029
ftv160;8;161;91;25;100;151.468750;16.505054
ftv160;8;161;92;62;10;150.343750;4.123883
ftv160;8;161;93;77;4;146.903137;2.096620
ftv160;8;161;94;35;59;157.756256;13.089813
ftv160;8;161;95;44;49;170.512512;12.644234
ftv160;8;161;96;40;31;171.421875;7.233616
ftv160;8;161;97;59;47;156.350006;17.735847
ftv160;8;161;98;79;7;167.199997;3.307416
ftv160;8;161;99;32;31;168.403137;5.890626
ftv160;8;161;100;94;85;175.306244;45.577385
ftv160;8;161;101;45;63;185.040619;15.320960
ftv160;8;161;102;67;35;168.412506;13.924144
ftv160;8;161;103;58;54;169.384369;18.490490
ftv160;8;161;104;39;26;143.875000;7.047784
ftv160;8;161;105;91;52;159.009369;29.759253
ftv160;8;161;106;86;32;163.984375;16.782087
ftv160;8;161;107;29;76;165.743744;13.297636
ftv160;8;161;108;88;27;140.728119;16.883619
ftv160;8;161;109;58;2;135.424988;0.856563
ftv160;8;161;110;38;7;140.550003;1.892565
ftv160;8;161;111;52;12;118.471878;5.267073
ftv160;8;161;112;2;1;133.268753;0.015007
ftv160;8;161;113;31;78;136.090637;17.767570
ftv160;8;161;114;19;14;138.834381;1.915952
ftv160;8;161;115;96;26;152.218750;16.397455
ftv160;8;161;116;47;45;178.553131;11.845214
ftv160;8;161;117;5;6;171.331253;0.175099
ftv160;8;161;118;92;41;170.081238;22.177637
ftv160;8;161;119;30;37;177.434372;6.255834
ftv160;8;161;120;65;29;177.237488;10.635448
ftv160;8;161;121;24;39;177.290619;5.279467
ftv160;8;161;122;18;88;188.675003;8.395389
ftv160;8;161;123;26;38;190.793747;5.178367
ftv160;8;161;124;63;95;168.418747;35.536423
ftv160;8;161;125;53;47;162.893738;15.292178
ftv160;8;161;126;33;38;162.893738;7.698270
ftv160;8;161;127;3;25;163.693756;0.458173
ftv160;8;161;128;75;45;161.384369;20.912806
ftv160;8;161;129;11;45;158.768753;3.117742
ftv160;8;161;130;34;56;141.846878;13.422925
ftv160;8;161;131;69;29;137.509369;14.551736
ftv160;8;161;132;19;59;128.906250;8.696242
ftv160;8;161;133;100;90;133.912506;67.208061
ftv160;8;161;134;90;34;137.593750;22.239382
ftv160;8;161;135;21;37;154.506256;5.028923
ftv160;8;161;136;91;42;160.074997;23.876308
ftv160;8;161;137;75;66;163.753113;30.228434
ftv160;8;161;138;50;12;162.678131;3.688265
ftv160;8;161;139;42;20;174.837494;4.804461
ftv160;8;161;140;32;67;165.362503;12.965454
ftv160;8;161;141;87;18;144.446869;10.841356
ftv160;8;161;142;56;83;147.521881;31.507191
ftv160;8;161;143;97;19;165.193756;11.156596
ftv160;8;161;144;17;96;168.040619;9.711938
ftv160;8;161;145;74;96;198.649994;35.761391
ftv160;8;161;146;92;44;198.649994;20.377548
ftv160;8;161;147;27;92;169.909363;14.619559
ftv160;8;161;148;79;1;176.543762;0.447481
ftv160;8;161;149;47;36;169.490631;9.982853
ftv160;8;161;150;20;80;163.396881;9.792109
ftv160;8;161;151;6;81;149.609375;3.248460
ftv160;8;161;152;70;74;147.528122;35.111950
ftv160;8;161;153;38;67;165.793747;15.356430
ftv160;8;161;154;95;70;168.793762;39.397190
ftv160;8;161;155;33;68;163.787506;13.700679
ftv160;8;161;156;54;65;147.428131;23.808210
ftv160;8;161;157;28;8;158.503128;1.413221
ftv160;8;161;158;99;45;148.931244;29.913132
ftv160;8;161;159;29;9;173.084381;1.507935
ftv160;8;161;160;2;4;159.821869;0.050056
ftv170;2;171;0;0;999999;115.773529;0.000000
ftv170;2;171;1;59;23;114.867645;11.813597
ftv170;2;171;2;56;54;118.897057;25.433767
ftv170;2;171;3;50;82;133.879410;30.624575
ftv170;2;171;4;43;70;131.929413;22.815231
ftv170;2;171;5;87;65;142.170593;39.776157
ftv170;2;171;6;8;41;146.635284;2.236842
ftv170;2;171;7;23;37;142.967651;5.952395
ftv170;2;171;8;12;9;142.967651;0.755416
ftv170;2;171;9;48;51;140.308823;17.447227
ftv170;2;171;10;33;20;175.105881;3.769148
ftv170;2;171;11;64;43;160.488235;17.147675
ftv170;2;171;12;73;8;164.267639;3.555174
ftv170;2;171;13;15;88;156.635284;8.427220
ftv170;2;171;14;65;14;156.070587;5.830695
ftv170;2;171;15;100;24;163.547058;14.674675
ftv170;2;171;16;43;27;164.732361;7.047796
ftv170;2;171;17;99;85;151.002930;55.727394
ftv170;2;171;18;42;22;150.211761;6.151316
ftv170;2;171;19;59;74;144.358826;30.244081
ftv170;2;171;20;83;92;138.123535;55.283844
ftv170;2;171;21;17;23;140.902939;2.774960
ftv170;2;171;22;34;60;150.879425;13.520730
ftv170;2;171;23;27;85;157.082352;14.610171
ftv170;2;171;24;45;50;173.367645;12.978200
ftv170;2;171;25;33;51;164.391174;10.237776
ftv170;2;171;26;7;10;161.335297;0.433879
ftv170;2;171;27;81;34;168.950012;16.300680
ftv170;2;171;28;34;65;161.917648;13.648913
ftv170;2;171;29;54;75;153.508820;26.382849
ftv170;2;171;30;63;31;165.758820;11.782179
ftv170;2;171;31;70;94;159.717651;41.197701
ftv170;2;171;32;47;23;151.649994;7.128256
ftv170;2;171;33;6;19;157.667648;0.723040
ftv170;2;171;34;61;4;151.926468;1.606040
ftv170;2;171;35;2;89;150.023529;1.186481
ftv170;2;171;36;40;10;146.617645;2.728185
ftv170;2;171;37;46;75;128.000000;26.953125
ftv170;2;171;38;60;28;134.673523;12.474612
ftv170;2;171;39;8;48;140.317657;2.736648
ftv170;2;171;40;50;15;144.155884;5.202701
ftv170;2;171;41;88;83;167.435303;43.622818
ftv170;2;171;42;68;49;169.002945;19.715633
ftv170;2;171;43;46;31;155.682343;9.159678
ftv170;2;171;44;15;30;153.573532;2.930192
ftv170;2;171;45;11;21;146.638245;1.575305
ftv170;2;171;46;95;20;144.379425;13.159770
ftv170;2;171;47;73;33;144.379410;16.685205
ftv170;2;171;48;43;92;147.726471;26.779222
ftv170;2;171;49;29;92;114.526474;23.295923
ftv170;2;171;50;94;7;119.905884;5.487638
ftv170;2;171;51;12;12;138.005890;1.043434
ftv170;2;171;52;13;49;151.305878;4.210015
ftv170;2;171;53;10;28;149.452942;1.873499
ftv170;2;171;54;87;16;162.500000;8.566154
ftv170;2;171;55;10;29;160.423523;1.807715
ftv170;2;171;56;66;20;175.100006;7.538549
ftv170;2;171;57;72;39;189.873535;14.788791
ftv170;2;171;58;17;35;167.994110;3.541791
ftv170;2;171;59;26;4;139.276459;0.746716
ftv170;2;171;60;29;24;125.300003;5.554668
ftv170;2;171;61;5;74;160.035294;2.311990
ftv170;2;171;62;30;94;192.097046;14.680080
ftv170;2;171;63;30;36;182.764709;5.909237
ftv170;2;171;64;15;39;176.885284;3.307228
ftv170;2;171;65;100;39;173.608826;22.464296
ftv170;2;171;66;69;10;173.600006;3.974654
ftv170;2;171;67;26;58;148.429413;10.159712
ftv170;2;171;68;69;38;157.947052;16.600500
ftv170;2;171;69;95;38;145.247070;24.854202
ftv170;2;171;70;8;13;151.776459;0.685218
ftv170;2;171;71;42;98;130.388229;31.567266
ftv170;2;171;72;36;30;124.132355;8.700391
ftv170;2;171;73;69;51;114.944122;30.614876
ftv170;2;171;74;27;16;159.047058;2.716177
ftv170;2;171;75;66;72;150.005890;31.678757
ftv170;2;171;76;38;7;175.105896;1.519081
ftv170;2;171;77;12;81;114.570587;8.483852
ftv170;2;171;78;46;92;125.208824;33.799534
ftv170;2;171;79;26;18;133.167648;3.514367
ftv170;2;171;80;50;26;130.773529;9.940849
ftv170;2;171;81;1;39;126.949997;0.307208
ftv170;2;171;82;51;53;131.932343;20.487774
ftv170;2;171;83;93;94;146.938232;59.494385
ftv170;2;171;84;66;76;142.588226;35.178219
ftv170;2;171;85;66;59;144.444122;26.958521
ftv170;2;171;86;48;6;148.161774;1.943821
ftv170;2;171;87;13;40;146.020599;3.561141
ftv170;2;171;88;79;15;162.332367;7.299838
ftv170;2;171;89;23;35;163.547058;4.922131
ftv170;2;171;90;32;66;163.488235;12.918361
ftv170;2;171;91;12;98;149.508820;7.865757
ftv170;2;171;92;94;30;148.205872;19.027586
ftv170;2;171;93;37;6;144.979401;1.531252
ftv170;2;171;94;11;77;155.255890;5.455510
ftv170;2;171;95;2;67;167.738235;0.798864
ftv170;2;171;96;57;36;168.673523;12.165513
ftv170;2;171;97;48;81;153.732361;25.290707
ftv170;2;171;98;83;32;164.447052;16.151094
ftv170;2;171;99;23;82;165.470581;11.397797
ftv170;2;171;100;88;100;172.305878;51.071968
ftv170;2;171;101;56;61;181.991180;18.770140
ftv170;2;171;102;84;10;165.379410;5.079230
ftv170;2;171;103;53;45;166.467651;14.327107
ftv170;2;171;104;14;97;141.423523;9.602363
ftv170;2;171;105;69;73;156.423523;32.201038
ftv170;2;171;106;59;82;161.529419;29.951200
ftv170;2;171;107;41;47;163.350006;11.796755
ftv170;2;171;108;87;67;138.852936;41.979668
ftv170;2;171;109;73;52;133.517639;28.430700
ftv170;2;171;110;35;76;138.826477;19.160610
ftv170;2;171;111;94;76;117.658829;60.717926
ftv170;2;171;112;78;65;132.294113;38.323700
ftv170;2;171;113;98;89;134.173523;65.005371
ftv170;2;171;114;96;57;136.770584;40.008602
ftv170;2;171;115;59;52;150.144104;20.433702
ftv170;2;171;116;33;70;176.323532;13.100917
ftv170;2;171;117;5;84;168.773529;2.488542
ftv170;2;171;118;13;7;167.597061;0.542969
ftv170;2;171;119;47;67;175.108826;17.983103
ftv170;2;171;120;24;84;174.579407;11.547753
ftv170;2;171;121;90;70;174.711761;36.059391
ftv170;2;171;122;87;39;186.076477;18.234438
ftv170;2;171;123;93;40;187.826477;19.805515
ftv170;2;171;124;56;82;166.379410;27.599569
ftv170;2;171;125;61;6;160.985291;2.273500
ftv170;2;171;126;38;55;160.985291;12.982553
ftv170;2;171;127;53;1;161.708832;0.327750
ftv170;2;171;128;98;64;159.955872;39.210815
ftv170;2;171;129;73;26;157.329407;12.063860
ftv170;2;171;130;55;4;140.358826;1.567411
ftv170;2;171;131;3;65;136.026459;1.433545
ftv170;2;171;132;55;41;127.852943;17.637451
ftv170;2;171;133;15;17;132.935287;1.918227
ftv170;2;171;134;11;46;136.782349;3.699308
ftv170;2;171;135;94;42;153.414703;25.734169
ftv170;2;171;136;16;44;158.761765;4.434317
ftv170;2;171;137;89;93;162.694122;50.874611
ftv170;2;171;138;84;9;161.699997;4.675325
ftv170;2;171;139;30;71;173.897064;12.248626
ftv170;2;171;140;4;15;164.761765;0.364162
ftv170;2;171;141;23;7;143.958832;1.118375
ftv170;2;171;142;37;92;147.664703;23.052225
ftv170;2;171;143;78;75;165.391174;35.370689
ftv170;2;171;144;25;25;168.111755;3.717765
ftv170;2;171;145;57;44;197.952942;12.669678
ftv170;2;171;146;79;63;197.952942;25.142340
ftv170;2;171;147;77;1;169.282349;0.454861
ftv170;2;171;148;72;99;176.708832;40.337543
ftv170;2;171;149;18;4;170.244110;0.422922
ftv170;2;171;150;33;53;164.629410;10.623861
ftv170;2;171;151;9;61;150.447052;3.649124
ftv170;2;171;152;21;88;148.017639;12.484999
ftv170;2;171;153;5;43;164.288239;1.308676
ftv170;2;171;154;59;6;166.938232;2.120545
ftv170;2;171;155;68;26;165.697052;10.670075
ftv170;2;171;156;7;16;149.176468;0.750789
ftv170;2;171;157;23;29;160.632355;4.152339
ftv170;2;171;158;62;4;150.897064;1.643505
ftv170;2;171;159;11;22;174.908813;1.383578
ftv170;2;171;160;72;79;160.835297;35.365372
ftv170;2;171;161;56;98;168.870590;32.498257
ftv170;2;171;162;74;99;185.594116;39.473232
ftv170;2;171;163;56;1;174.291168;0.321301
ftv170;2;171;164;56;54;140.608826;21.506474
ftv170;2;171;165;33;36;156.676483;7.582504
ftv170;2;171;166;70;34;141.920593;16.769941
ftv170;2;171;167;80;76;156.944122;38.739902
ftv170;2;171;168;86;66;128.299988;44.240067
ftv170;2;171;169;53;96;135.411774;37.574280
ftv170;2;171;170;33;96;114.899994;27.571802
ftv170;5;171;0;0;999999;115.773529;0.000000
ftv170;5;171;1;59;23;114.867645;11.813597
ftv170;5;171;2;56;54;118.897057;25.433767
ftv170;5;171;3;50;82;133.879410;30.624575
ftv170;5;171;4;43;70;131.929413;22.815231
ftv170;5;171;5;87;65;142.170593;39.776157
ftv170;5;171;6;8;41;146.635284;2.236842
ftv170;5;171;7;23;37;142.967651;5.952395
ftv170;5;171;8;12;9;142.967651;0.755416
ftv170;5;171;9;48;51;140.308823;17.447227
ftv170;5;171;10;33;20;175.105881;3.769148
ftv170;5;171;11;64;43;160.488235;17.147675
ftv170;5;171;12;73;8;164.267639;3.555174
ftv170;5;171;13;15;88;156.635284;8.427220
ftv170;5;171;14;65;14;156.070587;5.830695
ftv170;5;171;15;100;24;163.547058;14.674675
ftv170;5;171;16;43;27;164.732361;7.047796
ftv170;5;171;17;99;85;151.002930;55.727394
ftv170;5;171;18;42;22;150.211761;6.151316
ftv170;5;171;19;59;74;144.358826;30.244081
ftv170;5;171;20;83;92;138.123535;55.283844
ftv170;5;171;21;17;23;140.902939;2.774960
ftv170;5;171;22;34;60;150.879425;13.520730
ftv170;5;171;23;27;85;157.082352;14.610171
ftv170;5;171;24;45;50;173.367645;12.978200
ftv170;5;171;25;33;51;164.391174;10.237776
ftv170;5;171;26;7;10;161.335297;0.433879
ftv170;5;171;27;81;34;168.950012;16.300680
ftv170;5;171;28;34;65;161.917648;13.648913
ftv170;5;171;29;54;75;153.508820;26.382849
ftv170;5;171;30;63;31;165.758820;11.782179
ftv170;5;171;31;70;94;159.717651;41.197701
ftv170;5;171;32;47;23;151.649994;7.128256
ftv170;5;171;33;6;19;157.667648;0.723040
ftv170;5;171;34;61;4;151.926468;1.606040
ftv170;5;171;35;2;89;150.023529;1.186481
ftv170;5;171;36;40;10;146.617645;2.728185
ftv170;5;171;37;46;75;128.000000;26.953125
ftv170;5;171;38;60;28;134.673523;12.474612
ftv170;5;171;39;8;48;140.317657;2.736648
ftv170;5;171;40;50;15;144.155884;5.202701
ftv170;5;171;41;88;83;167.435303;43.622818
ftv170;5;171;42;68;49;169.002945;19.715633
ftv170;5;171;43;46;31;155.682343;9.159678
ftv170;5;171;44;15;30;153.573532;2.930192
ftv170;5;171;45;11;21;146.638245;1.575305
ftv170;5;171;46;95;20;144.379425;13.159770
ftv170;5;171;47;73;33;144.379410;16.685205
ftv170;5;171;48;43;92;147.726471;26.779222
ftv170;5;171;49;29;92;114.526474;23.295923
ftv170;5;171;50;94;7;119.905884;5.487638
ftv170;5;171;51;12;12;138.005890;1.043434
ftv170;5;171;52;13;49;151.305878;4.210015
ftv170;5;171;53;10;28;149.452942;1.873499
ftv170;5;171;54;87;16;162.500000;8.566154
ftv170;5;171;55;10;29;160.423523;1.807715
ftv170;5;171;56;66;20;175.100006;7.538549
ftv170;5;171;57;72;39;189.873535;14.788791
ftv170;5;171;58;17;35;167.994110;3.541791
ftv170;5;171;59;26;4;139.276459;0.746716
ftv170;5;171;60;29;24;125.300003;5.554668
ftv170;5;171;61;5;74;160.035294;2.311990
ftv170;5;171;62;30;94;192.097046;14.680080
ftv170;5;171;63;30;36;182.764709;5.909237
ftv170;5;171;64;15;39;176.885284;3.307228
ftv170;5;171;65;100;39;173.608826;22.464296
ftv170;5;171;66;69;10;173.600006;3.974654
ftv170;5;171;67;26;58;148.429413;10.159712
ftv170;5;171;68;69;38;157.947052;16.600500
ftv170;5;171;69;95;38;145.247070;24.854202
ftv170;5;171;70;8;13;151.776459;0.685218
ftv170;5;171;71;42;98;130.388229;31.567266
ftv170;5;171;72;36;30;124.132355;8.700391
ftv170;5;171;73;69;51;114.944122;30.614876
ftv170;5;171;74;27;16;159.047058;2.716177
ftv170;5;171;75;66;72;150.005890;31.678757
ftv170;5;171;76;38;7;175.105896;1.519081
ftv170;5;171;77;12;81;114.570587;8.483852
ftv170;5;171;78;46;92;125.208824;33.799534
ftv170;5;171;79;26;18;133.167648;3.514367
ftv170;5;171;80;50;26;130.773529;9.940849
ftv170;5;171;81;1;39;126.949997;0.307208
ftv170;5;171;82;51;53;131.932343;20.487774
ftv170;5;171;83;93;94;146.938232;59.494385
ftv170;5;171;84;66;76;142.588226;35.178219
ftv170;5;171;85;66;59;144.444122;26.958521
ftv170;5;171;86;48;6;148.161774;1.943821
ftv170;5;171;87;13;40;146.020599;3.561141
ftv170;5;171;88;79;15;162.332367;7.299838
ftv170;5;171;89;23;35;163.547058;4.922131
ftv170;5;171;90;32;66;163.488235;12.918361
ftv170;5;171;91;12;98;149.508820;7.865757
ftv170;5;171;92;94;30;148.205872;19.027586
ftv170;5;171;93;37;6;144.979401;1.531252
ftv170;5;171;94;11;77;155.255890;5.455510
ftv170;5;171;95;2;67;167.738235;0.798864
ftv170;5;171;96;57;36;168.673523;12.165513
ftv170;5;171;97;48;81;153.732361;25.290707
ftv170;5;171;98;83;32;164.447052;16.151094
ftv170;5;171;99;23;82;165.470581;11.397797
ftv170;5;171;100;88;100;172.305878;51.071968
ftv170;5;171;101;56;61;181.991180;18.770140
ftv170;5;171;102;84;10;165.379410;5.079230
ftv170;5;171;103;53;45;166.467651;14.327107
ftv170;5;171;104;14;97;141.423523;9.602363
ftv170;5;171;105;69;73;156.423523;32.201038
ftv170;5;171;106;59;82;161.529419;29.951200
ftv170;5;171;107;41;47;163.350006;11.796755
ftv170;5;171;108;87;67;138.852936;41.979668
ftv170;5;171;109;73;52;133.517639;28.430700
ftv170;5;171;110;35;76;138.826477;19.160610
ftv170;5;171;111;94;76;117.658829;60.717926
ftv170;5;171;112;78;65;132.294113;38.323700
ftv170;5;171;113;98;89;134.173523;65.005371
ftv170;5;171;114;96;57;136.770584;40.008602
ftv170;5;171;115;59;52;150.144104;20.433702
ftv170;5;171;116;33;70;176.323532;13.100917
ftv170;5;171;117;5;84;168.773529;2.488542
ftv170;5;171;118;13;7;167.597061;0.542969
ftv170;5;171;119;47;67;175.108826;17.983103
ftv170;5;171;120;24;84;174.579407;11.547753
ftv170;5;171;121;90;70;174.711761;36.059391
ftv170;5;171;122;87;39;186.076477;18.234438
ftv170;5;171;123;93;40;187.826477;19.805515
ftv170;5;171;124;56;82;166.379410;27.599569
ftv170;5;171;125;61;6;160.985291;2.273500
ftv170;5;171;126;38;55;160.985291;12.982553
ftv170;5;171;127;53;1;161.708832;0.327750
ftv170;5;171;128;98;64;159.955872;39.210815
ftv170;5;171;129;73;26;157.329407;12.063860
ftv170;5;171;130;55;4;140.358826;1.567411
ftv170;5;171;131;3;65;136.026459;1.433545
ftv170;5;171;132;55;41;127.852943;17.637451
ftv170;5;171;133;15;17;132.935287;1.918227
ftv170;5;171;134;11;46;136.782349;3.699308
ftv170;5;171;135;94;42;153.414703;25.734169
ftv170;5;171;136;16;44;158.761765;4.434317
ftv170;5;171;137;89;93;162.694122;50.874611
ftv170;5;171;138;84;9;161.699997;4.675325
ftv170;5;171;139;30;71;173.897064;12.248626
ftv170;5;171;140;4;15;164.761765;0.364162
ftv170;5;171;141;23;7;143.958832;1.118375
ftv170;5;171;142;37;92;147.664703;23.052225
ftv170;5;171;143;78;75;165.391174;35.370689
ftv170;5;171;144;25;25;168.111755;3.717765
ftv170;5;171;145;57;44;197.952942;12.669678
ftv170;5;171;146;79;63;197.952942;25.142340
ftv170;5;171;147;77;1;169.282349;0.454861
ftv170;5;171;148;72;99;176.708832;40.337543
ftv170;5;171;149;18;4;170.244110;0.422922
ftv170;5;171;150;33;53;164.629410;10.623861
ftv170;5;171;151;9;61;150.447052;3.649124
ftv170;5;171;152;21;88;148.017639;12.484999
ftv170;5;171;153;5;43;164.288239;1.308676
ftv170;5;171;154;59;6;166.938232;2.120545
ftv170;5;171;155;68;26;165.697052;10.670075
ftv170;5;171;156;7;16;149.176468;0.750789
ftv170;5;171;157;23;29;160.632355;4.152339
ftv170;5;171;158;62;4;150.897064;1.643505
ftv170;5;171;159;11;22;174.908813;1.383578
ftv170;5;171;160;72;79;160.835297;35.365372
ftv170;5;171;161;56;98;168.870590;32.498257
ftv170;5;171;162;74;99;185.594116;39.473232
ftv170;5;171;163;56;1;174.291168;0.321301
ftv170;5;171;164;56;54;140.608826;21.506474
ftv170;5;171;165;33;36;156.676483;7.582504
ftv170;5;171;166;70;34;141.920593;16.769941
ftv170;5;171;167;80;76;156.944122;38.739902
ftv170;5;171;168;86;66;128.299988;44.240067
ftv170;5;171;169;53;96;135.411774;37.574280
ftv170;5;171;170;33;96;114.899994;27.571802
ftv170;8;171;0;0;999999;115.773529;0.000000
ftv170;8;171;1;59;23;114.867645;11.813597
ftv170;8;171;2;56;54;118.897057;25.433767
ftv170;8;171;3;50;82;133.879410;30.624575
ftv170;8;171;4;43;70;131.929413;22.815231
ftv170;8;171;5;87;65;142.170593;39.776157
ftv170;8;171;6;8;41;146.635284;2.236842
ftv170;8;171;7;23;37;142.967651;5.952395
ftv170;8;171;8;12;9;142.967651;0.755416
ftv170;8;171;9;48;51;140.308823;17.447227
ftv170;8;171;10;33;20;175.105881;3.769148
ftv170;8;171;11;64;43;160.488235;17.147675
ftv170;8;171;12;73;8;164.267639;3.555174
ftv170;8;171;13;15;88;156.635284;8.427220
ftv170;8;171;14;65;14;156.070587;5.830695
ftv170;8;171;15;100;24;163.547058;14.674675
ftv170;8;171;16;43;27;164.732361;7.047796
ftv170;8;171;17;99;85;151.002930;55.727394
ftv170;8;171;18;42;22;150.211761;6.151316
ftv170;8;171;19;59;74;144.358826;30.244081
ftv170;8;171;20;83;92;138.123535;55.283844
ftv170;8;171;21;17;23;140.902939;2.774960
ftv170;8;171;22;34;60;150.879425;13.520730
ftv170;8;171;23;27;85;157.082352;14.610171
ftv170;8;171;24;45;50;173.367645;12.978200
ftv170;8;171;25;33;51;164.391174;10.237776
ftv170;8;171;26;7;10;161.335297;0.433879
ftv170;8;171;27;81;34;168.950012;16.300680
ftv170;8;171;28;34;65;161.917648;13.648913
